A34,A4
A76,A33
A60,A64
A42,A7
A41,A15
A14,A14
A42,A69
A13,A85
A45,A63
A6,A81
A61,A12
A59,A39
A29,A20
A78,A73
A36,A13
A7,A35
A38,A67
A32,A31
A51,A7
A10,A93
A24,A43
A16,A33
A7,A36
A61,A92
A23,A69
A72,A20
A21,A63
A45,A33
A6,A39
A15,A14
A37,A50
A19,A71
A24,A84
A17,A33
A3,A39
A70,A7
A41,A91
A52,A8
A26,A37
A13,A61
A96,A30
A22,A8
A16,A7
A66,A8
A49,A56
A63,A25
A12,A77
A25,A20
A53,A6
A43,A43
A76,A26
A16,A4
A24,A92
A27,A54
A34,A64
A61,A98
A4,A69
A81,A20
A51,A29
A66,A15
A63,A89
A82,A14
A45,A76
A58,A54
A24,A56
A42,A33
A82,A39
A42,A7
A50,A48
A89,A8
A79,A34
A88,A59
A62,A86
A44,A47
A37,A46
A60,A8
A18,A17
A0,A41
A69,A60
A49,A20
A19,A43
A32,A82
A86,A7
A76,A17
A62,A42
A30,A22
A11,A80
A1,A94
A89,A8
A62,A41
A64,A11
A49,A86
A63,A45
A73,A41
A64,A48
A53,A46
A88,A56
A35,A48
A62,A77
A16,A65
A31,A5
A62,A75
A79,A14
A82,A8
A62,A86
A21,A50
A31,A46
A62,A8
A74,A86
A36,A2
A36,A62
A67,A71
A29,A6
A67,A82
A25,A18
A14,A76
A62,A52
A16,A81
A18,A74
A81,A94
A89,A13
A62,A2
A0,A33
A38,A99
A79,A71
A52,A41
A64,A79
A38,A3
A49,A63
A67,A65
A62,A57
A16,A95
A63,A53
A83,A60
A79,A19
A47,A8
A62,A86
A70,A60
A31,A91
A62,A1
A42,A66
A36,A12
A70,A52
A67,A50
A92,A70
A0,A70
A47,A69
A70,A12
A62,A53
A28,A12
A69,A80
A28,A68
A91,A8
A65,A6
A28,A81
A76,A21
A79,A74
A76,A10
A66,A93
A70,A23
A94,A55
A28,A65
A12,A1
A77,A74
A63,A53
A86,A25
A75,A94
A47,A13
A35,A75
A70,A60
A35,A61
A46,A32
A15,A16
A5,A12
A32,A25
A99,A43
A30,A56
A88,A70
A76,A67
A70,A13
A89,A57
A28,A59
A43,A94
A13,A59
A71,A54
A35,A56
A28,A63
A83,A53
A79,A28
A13,A63
A67,A25
A70,A18
A23,A77
A1,A6
A73,A40
A33,A42
A86,A42
A22,A25
A22,A11
A41,A7
A35,A9
A70,A59
A35,A84
A91,A35
A15,A58
A27,A54
A65,A84
A74,A84
A11,A31
A44,A33
A16,A26
A55,A13
A37,A7
A28,A10
A74,A31
A6,A15
A74,A15
A65,A3
A10,A11
A17,A36
A97,A13
A33,A32
A38,A40
A98,A55
A54,A34
A92,A15
A44,A33
A33,A30
A67,A5
A22,A83
A92,A58
A68,A5
A35,A19
A97,A84
A50,A84
A32,A35
A68,A2
A40,A98
A40,A70
A31,A56
A83,A31
A48,A18
A29,A40
A40,A13
A43,A67
A17,A31
A85,A88
A60,A79
A61,A15
A31,A70
A73,A31
A60,A35
A5,A83
A31,A31
A33,A6
A49,A54
A97,A93
A25,A15
A14,A83
A6,A27
A18,A9
A52,A0
A87,A12
A52,A5
A40,A55
A75,A24
A27,A22
A73,A94
A68,A50
A40,A9
A9,A70
A15,A84
A69,A10
A44,A83
A0,A43
A40,A12
A71,A33
A15,A31
A46,A31
A60,A29
A51,A50
A3,A22
A81,A65
A54,A93
A19,A10
A5,A31
A48,A7
A6,A62
A24,A77
A81,A42
A38,A83
A33,A53
A22,A84
A66,A97
A98,A1
A39,A17
A40,A3
A86,A32
A81,A28
A84,A64
A40,A21
A40,A9
A84,A7
A31,A16
A46,A16
A74,A30
A89,A76
A40,A51
A65,A64
A40,A46
A65,A17
A66,A33
A31,A86
A93,A22
A94,A31
A80,A97
A52,A40
A72,A31
A66,A72
A31,A64
A52,A68
A66,A16
A65,A3
A71,A38
A22,A0
A96,A38
A13,A61
A52,A17
A79,A76
A12,A7
A25,A84
A12,A0
A60,A99
A40,A41
A85,A8
A30,A80
A0,A49
A68,A53
A26,A12
A25,A7
A65,A64
A10,A84
A65,A17
A66,A12
A31,A38
A23,A6
A79,A19
A60,A12
A52,A50
A72,A31
A66,A42
A31,A64
A71,A0
A68,A16
A0,A10
A23,A38
A69,A0
A97,A38
A77,A6
A70,A65
A29,A26
A93,A30
A77,A14
A7,A45
A57,A46
A84,A30
A88,A99
A57,A72
A84,A85
A68,A76
A67,A12
A64,A3
A62,A64
A93,A14
A57,A66
A66,A14
A42,A36
A3,A6
A29,A65
A16,A35
A52,A93
A17,A2
A15,A80
A64,A46
A71,A95
A75,A80
A2,A51
A84,A18
A60,A81
A56,A38
A54,A6
A90,A70
A39,A50
A63,A21
A36,A14
A92,A78
A22,A46
A6,A60
A5,A41
A18,A60
A54,A91
A57,A27
A3,A82
A22,A9
A27,A79
A92,A78
A93,A19
A56,A39
A54,A57
A8,A70
A94,A70
A93,A35
A21,A39
A58,A60
A40,A18
A64,A23
A41,A32
A56,A96
A43,A22
A13,A18
A42,A0
A56,A64
A19,A0
A13,A70
A92,A24
A10,A25
A35,A55
A92,A78
A57,A0
A6,A17
A69,A97
A42,A8
A54,A96
A17,A72
A98,A55
A22,A0
A13,A58
A13,A12
A75,A7
A41,A14
A14,A43
A41,A36
A35,A14
A93,A67
A77,A82
A14,A60
A38,A7
A14,A8
A32,A29
A38,A92
A78,A24
A13,A24
A94,A93
A1,A38
A8,A38
A9,A20
A90,A49
A98,A95
A88,A94
A88,A0
A48,A42
A46,A49
A8,A90
A44,A87
A18,A79
A82,A59
A62,A1
A99,A75
A13,A23
A13,A8
A96,A82
A15,A14
A14,A51
A44,A98
A35,A28
A52,A16
A18,A42
A29,A16
A24,A7
A1,A8
A41,A13
A28,A16
A24,A95
A30,A24
A67,A34
A71,A8
A26,A38
A11,A53
A93,A49
A40,A92
A51,A63
A88,A22
A56,A47
A33,A7
A60,A4
A26,A47
A18,A68
A61,A22
A60,A33
A75,A17
A13,A95
A19,A8
A84,A32
A25,A99
A81,A62
A95,A56
A9,A89
A19,A16
A33,A21
A67,A16
A64,A21
A1,A33
A4,A53
A34,A49
A24,A89
A27,A29
A67,A95
A29,A23
A26,A67
A29,A40
A50,A79
A38,A27
A22,A33
A59,A51
A22,A19
A52,A25
A29,A39
A62,A79
A81,A99
A21,A2
A60,A51
A32,A18
A79,A75
A15,A99
A22,A95
A41,A79
A2,A6
A97,A13
A54,A89
A40,A67
A52,A21
A28,A25
A22,A40
A93,A79
A6,A90
A25,A27
A63,A89
A12,A47
A88,A48
A88,A41
A65,A71
A52,A87
A18,A79
A29,A0
A70,A6
A33,A34
A22,A96
A13,A94
A29,A83
A73,A34
A13,A11
A88,A41
A40,A0
A70,A1
A88,A64
A21,A31
A36,A28
A61,A79
A71,A35
A61,A71
A71,A91
A37,A52
A52,A87
A22,A25
A61,A40
A48,A79
A70,A31
A65,A35
A22,A11
A36,A42
A9,A32
A88,A41
A36,A63
A47,A62
A31,A32
A25,A23
A70,A66
A62,A62
A22,A90
A89,A32
A85,A59
A82,A67
A11,A32
A88,A75
A11,A29
A80,A46
A86,A78
A80,A98
A30,A67
A61,A79
A89,A52
A66,A10
A59,A18
A1,A74
A62,A90
A22,A2
A22,A95
A62,A79
A70,A31
A65,A27
A22,A11
A51,A33
A77,A59
A88,A77
A78,A18
A8,A26
A55,A32
A54,A45
A88,A49
A62,A34
A93,A13
A55,A32
A80,A83
A92,A21
A35,A33
A40,A35
A11,A12
A46,A49
A98,A28
A19,A9
A34,A73
A50,A33
A12,A34
A82,A77
A77,A12
A98,A15
A62,A21
A96,A2
A43,A30
A21,A28
A51,A88
A2,A97
A22,A21
A60,A21
A77,A44
A93,A77
A85,A65
A54,A66
A61,A31
A72,A52
A25,A49
A94,A79
A14,A29
A79,A32
A25,A38
A48,A52
A25,A32
A53,A87
A53,A49
A85,A73
A94,A78
A67,A79
A6,A10
A60,A61
A33,A27
A75,A71
A84,A12
A36,A65
A51,A21
A61,A10
A67,A43
A10,A74
A29,A42
A28,A27
A16,A21
A60,A89
A82,A35
A64,A36
A50,A65
A32,A63
A61,A82
A83,A52
A25,A92
A82,A33
A17,A60
A11,A32
A13,A51
A59,A16
A25,A87
A47,A70
A53,A1
A92,A20
A39,A49
A12,A35
A6,A10
A37,A32
A20,A69
A64,A70
A32,A99
A98,A78
A96,A21
A89,A99
A67,A55
A44,A36
A29,A8
A25,A82
A90,A69
A27,A21
A86,A4
A62,A36
A27,A85
A4,A99
A62,A3
A68,A26
A80,A90
A18,A50
A66,A99
A12,A82
A62,A88
A62,A73
A35,A68
A4,A85
A91,A56
A2,A0
A68,A94
A48,A14
A18,A66
A15,A32
A25,A69
A64,A96
A95,A99
A18,A34
A18,A85
A25,A34
A57,A4
A16,A11
A75,A4
A68,A34
A80,A9
A28,A39
A60,A79
A62,A89
A49,A79
A52,A67
A67,A71
A68,A96
A53,A49
A30,A42
A22,A29
A30,A29
A60,A38
A62,A19
A75,A81
A19,A44
A24,A15
A84,A39
A40,A73
A93,A19
A18,A70
A63,A6
A25,A53
A22,A5
A96,A27
A19,A77
A74,A67
A40,A34
A53,A1
A84,A46
A67,A93
A68,A34
A30,A29
A43,A98
A61,A79
A54,A15
A95,A95
A10,A19
A10,A87
A68,A21
A40,A18
A30,A55
A35,A29
A79,A36
A54,A21
A99,A17
A54,A66
A19,A78
A56,A62
A94,A54
A45,A54
A77,A46
A56,A42
A87,A66
A35,A55
A31,A63
A73,A50
A83,A48
A33,A67
A91,A36
A33,A24
A45,A23
A60,A66
A94,A34
A30,A29
A2,A0
A10,A82
A67,A49
A24,A11
A10,A80
A71,A72
A69,A9
A23,A89
A97,A7
A81,A15
A2,A61
A54,A82
A49,A19
A4,A99
A88,A58
A28,A9
A37,A68
A45,A54
A37,A7
A27,A65
A62,A66
A21,A10
A94,A39
A49,A9
A71,A73
A52,A47
A8,A40
A53,A8
A72,A7
A61,A66
A72,A10
A69,A11
A70,A92
A14,A30
A3,A49
A35,A58
A10,A34
A71,A20
A96,A9
A34,A11
A70,A34
A56,A79
A86,A24
A70,A77
A6,A14
A51,A59
A69,A21
A3,A14
A94,A14
A68,A14
A22,A42
A73,A11
A70,A14
A6,A10
A35,A32
A79,A9
A79,A24
A55,A47
A42,A29
A63,A42
A51,A51
A45,A36
A80,A20
A69,A11
A70,A3
A44,A38
A3,A38
A73,A13
A39,A31
A34,A91
A72,A9
A94,A11
A66,A17
A44,A50
A37,A24
A70,A82
A16,A87
A64,A3
A64,A89
A41,A14
A64,A38
A30,A53
A30,A42
A26,A53
A70,A14
A58,A34
A41,A90
A2,A38
A79,A53
A26,A0
A58,A89
A79,A78
A67,A7
A4,A24
A92,A73
A39,A11
A71,A3
A71,A38
A98,A38
A12,A44
A37,A34
A80,A71
A88,A73
A71,A11
A88,A97
A59,A66
A24,A79
A90,A6
A35,A99
A64,A39
A64,A48
A28,A22
A20,A38
A24,A53
A30,A45
A26,A61
A90,A14
A24,A80
A41,A86
A51,A22
A30,A53
A1,A63
A83,A89
A80,A8
A99,A95
A85,A74
A88,A51
A39,A78
A71,A73
A71,A27
A95,A85
A86,A92
A82,A55
A95,A4
A88,A98
A94,A75
A88,A21
A81,A62
A24,A13
A90,A96
A60,A26
A64,A83
A65,A7
A95,A52
A79,A38
A24,A53
A30,A45
A0,A33
A54,A77
A75,A26
A33,A9
A23,A22
A54,A18
A91,A20
A3,A13
A5,A84
A83,A26
A50,A27
A88,A55
A53,A32
A97,A82
A6,A51
A89,A19
A90,A82
A93,A39
A34,A71
A88,A51
A40,A66
A40,A88
A34,A14
A93,A61
A32,A70
A51,A63
A39,A5
A51,A98
A98,A8
A39,A66
A89,A45
A37,A12
A86,A92
A16,A94
A68,A1
A67,A67
A93,A26
A57,A37
A43,A97
A94,A14
A95,A91
A85,A26
A13,A67
A88,A55
A13,A75
A70,A86
A72,A27
A38,A6
A26,A82
A21,A69
A17,A7
A63,A36
A28,A35
A26,A59
A70,A29
A26,A41
A20,A49
A31,A26
A89,A17
A20,A99
A98,A58
A39,A66
A89,A83
A75,A72
A63,A54
A16,A36
A3,A46
A11,A43
A49,A13
A5,A29
A65,A97
A83,A26
A31,A54
A99,A26
A95,A67
A88,A22
A63,A13
A26,A47
A67,A27
A10,A39
A13,A76
A6,A16
A17,A90
A62,A39
A43,A86
A43,A45
A70,A29
A26,A44
A20,A12
A31,A11
A69,A32
A23,A98
A86,A32
A41,A45
A6,A10
A2,A12
A44,A14
A7,A14
A62,A61
A15,A14
A67,A13
A90,A49
A17,A14
A62,A26
A62,A54
A4,A14
A45,A39
A79,A64
A17,A98
A26,A78
A88,A50
A43,A39
A26,A8
A6,A42
A17,A4
A62,A34
A34,A5
A5,A86
A40,A17
A26,A37
A92,A62
A7,A6
A7,A85
A28,A51
A78,A51
A57,A62
A5,A93
A98,A14
A61,A88
A56,A14
A62,A88
A86,A48
A67,A76
A52,A22
A17,A38
A76,A56
A62,A8
A95,A88
A82,A39
A79,A51
A57,A62
A26,A56
A3,A66
A99,A39
A54,A85
A7,A76
A35,A40
A81,A22
A43,A75
A92,A60
A87,A12
A26,A47
A21,A62
A7,A33
A4,A85
A43,A73
A52,A12
A38,A8
A63,A83
A3,A66
A35,A66
A18,A14
A63,A88
A18,A46
A32,A90
A76,A22
A30,A29
A20,A49
A10,A8
A23,A14
A91,A8
A54,A99
A52,A7
A54,A30
A3,A66
A67,A38
A54,A13
A33,A41
A88,A38
A1,A10
A62,A21
A94,A46
A53,A89
A46,A21
A33,A58
A88,A94
A14,A82
A14,A19
A89,A79
A89,A64
A20,A30
A89,A14
A89,A66
A83,A41
A63,A14
A89,A72
A19,A58
A45,A89
A45,A14
A67,A94
A13,A96
A67,A14
A64,A89
A83,A44
A98,A53
A54,A96
A40,A12
A49,A89
A98,A51
A84,A29
A23,A51
A65,A84
A70,A17
A2,A83
A86,A49
A84,A47
A70,A58
A50,A63
A14,A90
A49,A99
A19,A0
A30,A28
A26,A30
A32,A14
A62,A66
A8,A85
A28,A5
A89,A63
A65,A50
A65,A89
A15,A14
A77,A85
A83,A16
A48,A14
A1,A89
A40,A43
A15,A81
A38,A45
A40,A2
A49,A67
A57,A51
A0,A97
A80,A37
A52,A65
A39,A77
A79,A78
A59,A65
A0,A3
A70,A40
A56,A34
A21,A87
A27,A22
A31,A65
A87,A21
A22,A65
A51,A14
A46,A89
A0,A2
A33,A81
A31,A21
A65,A38
A65,A32
A51,A10
A29,A67
A47,A32
A79,A14
A57,A11
A0,A57
A56,A24
A62,A13
A1,A77
A88,A89
A89,A40
A20,A83
A66,A33
A93,A29
A13,A19
A79,A26
A36,A46
A54,A46
A13,A97
A84,A29
A30,A46
A63,A4
A31,A65
A81,A47
A88,A13
A43,A93
A78,A79
A58,A49
A36,A6
A20,A21
A65,A71
A76,A13
A62,A14
A18,A94
A13,A83
A49,A14
A54,A77
A18,A94
A36,A50
A43,A30
A27,A61
A88,A68
A20,A35
A20,A58
A27,A35
A60,A24
A13,A54
A9,A62
A34,A62
A34,A30
A13,A57
A68,A30
A97,A59
A87,A28
A49,A13
A45,A63
A9,A13
A38,A30
A41,A14
A16,A2
A60,A42
A37,A2
A98,A11
A99,A13
A16,A14
A18,A63
A47,A30
A38,A45
A22,A67
A52,A44
A36,A53
A40,A79
A27,A63
A77,A87
A14,A3
A61,A12
A23,A35
A14,A99
A13,A84
A57,A4
A98,A94
A54,A30
A6,A64
A73,A30
A94,A93
A8,A34
A3,A27
A31,A63
A9,A84
A43,A56
A46,A33
A16,A46
A36,A40
A1,A23
A90,A60
A51,A40
A54,A14
A3,A77
A61,A60
A62,A87
A14,A79
A31,A40
A83,A75
A24,A30
A35,A72
A72,A42
A55,A7
A50,A37
A28,A38
A42,A8
A37,A76
A87,A13
A48,A73
A58,A45
A64,A37
A35,A30
A15,A39
A37,A32
A3,A75
A85,A88
A49,A13
A58,A39
A52,A44
A48,A9
A27,A24
A92,A72
A95,A60
A1,A38
A54,A97
A17,A45
A61,A30
A53,A98
A29,A53
A49,A0
A29,A0
A65,A98
A8,A28
A65,A97
A22,A78
A0,A58
A85,A18
A84,A80
A58,A70
A45,A31
A65,A58
A53,A25
A77,A37
A41,A30
A97,A25
A9,A18
A63,A73
A69,A15
A38,A52
A79,A39
A90,A15
A3,A1
A65,A0
A38,A29
A8,A66
A2,A38
A34,A25
A47,A5
A47,A33
A11,A17
A32,A58
A99,A70
A78,A5
A65,A50
A68,A41
A66,A79
A76,A41
A64,A58
A44,A8
A74,A51
A27,A70
A39,A31
A65,A51
A77,A44
A23,A51
A28,A5
A24,A45
A84,A51
A39,A93
A87,A49
A38,A97
A28,A23
A95,A55
A28,A35
A24,A23
A52,A26
A51,A74
A40,A32
A56,A93
A14,A92
A47,A30
A28,A92
A98,A58
A87,A26
A56,A5
A65,A12
A3,A65
A34,A51
A80,A60
A50,A15
A62,A24
A12,A51
A8,A50
A39,A60
A38,A51
A99,A71
A34,A51
A82,A25
A3,A93
A37,A2
A62,A73
A88,A37
A1,A84
A28,A23
A99,A83
A28,A10
A37,A52
A87,A61
A63,A82
A62,A25
A37,A78
A5,A1
A62,A99
A62,A46
A72,A72
A87,A26
A37,A61
A2,A93
A3,A44
A77,A68
A89,A14
A45,A88
A93,A44
A58,A51
A73,A35
A19,A21
A89,A51
A15,A89
A18,A51
A69,A2
A66,A54
A75,A85
A89,A27
A53,A11
A73,A21
A28,A81
A41,A5
A34,A14
A61,A89
A93,A61
A77,A92
A34,A89
A37,A93
A72,A14
A62,A69
A62,A95
A89,A88
A46,A35
A37,A10
A51,A93
A22,A71
A88,A35
A89,A1
A40,A51
A91,A84
A27,A22
A59,A86
A40,A31
A89,A22
A75,A90
A67,A37
A43,A23
A22,A97
A60,A1
A89,A97
A53,A32
A84,A62
A24,A19
A12,A23
A51,A14
A37,A89
A42,A7
A77,A58
A1,A89
A11,A25
A12,A52
A62,A53
A16,A96
A12,A21
A25,A84
A30,A34
A9,A27
A22,A57
A52,A22
A89,A66
A49,A60
A58,A91
A86,A33
A81,A93
A65,A13
A50,A13
A17,A75
A24,A83
A50,A16
A91,A61
A9,A1
A89,A97
A70,A47
A4,A47
A79,A10
A12,A23
A51,A57
A92,A79
A99,A66
A29,A5
A49,A38
A99,A38
A7,A66
A62,A26
A57,A66
A12,A75
A64,A26
A52,A13
A14,A63
A74,A96
A52,A65
A72,A66
A69,A0
A86,A86
A84,A51
A76,A32
A79,A63
A50,A67
A27,A32
A2,A51
A18,A67
A85,A42
A53,A74
A53,A72
A8,A51
A15,A47
A44,A29
A12,A35
A50,A28
A76,A24
A87,A66
A19,A28
A14,A86
A99,A38
A15,A14
A13,A52
A3,A66
A94,A45
A53,A29
A19,A13
A32,A63
A36,A50
A89,A65
A6,A34
A19,A25
A91,A43
A29,A51
A7,A32
A6,A13
A42,A67
A29,A35
A11,A51
A57,A11
A59,A20
A29,A58
A53,A50
A16,A51
A15,A93
A92,A52
A26,A2
A65,A28
A76,A30
A10,A66
A19,A46
A86,A20
A65,A37
A16,A21
A65,A50
A1,A66
A46,A27
A21,A29
A65,A13
A1,A71
A51,A95
A73,A7
A8,A60
A22,A41
A20,A77
A70,A51
A88,A25
A28,A44
A28,A26
A57,A71
A64,A1
A62,A45
A34,A20
A29,A82
A61,A89
A16,A55
A8,A62
A72,A64
A28,A64
A65,A62
A88,A64
A67,A1
A69,A91
A67,A49
A88,A16
A3,A55
A75,A45
A35,A20
A92,A5
A34,A77
A54,A13
A77,A71
A17,A14
A14,A78
A8,A4
A82,A48
A12,A98
A41,A3
A7,A58
A28,A10
A68,A4
A42,A14
A82,A35
A30,A22
A36,A10
A14,A10
A12,A98
A68,A69
A94,A14
A24,A58
A28,A81
A94,A62
A12,A44
A11,A1
A15,A14
A67,A68
A88,A22
A47,A32
A50,A63
A25,A20
A77,A63
A79,A93
A54,A57
A51,A47
A57,A29
A77,A60
A94,A4
A31,A36
A70,A98
A71,A24
A48,A58
A28,A10
A66,A96
A2,A14
A82,A42
A3,A2
A26,A10
A64,A74
A16,A98
A66,A23
A35,A14
A21,A77
A83,A28
A78,A57
A3,A47
A66,A2
A66,A14
A95,A13
A70,A22
A9,A47
A51,A84
A87,A40
A13,A63
A74,A45
A81,A74
A8,A62
A54,A20
A68,A62
A14,A56
A73,A91
A70,A65
A14,A67
A79,A52
A83,A21
A66,A89
A89,A62
A33,A3
A1,A62
A81,A20
A56,A83
A15,A3
A78,A65
A47,A14
A51,A39
A52,A37
A14,A65
A3,A66
A47,A78
A66,A14
A10,A90
A33,A87
A25,A52
A89,A44
A93,A65
A50,A21
A50,A33
A6,A62
A77,A62
A9,A75
A64,A62
A39,A24
A60,A53
A74,A52
A39,A60
A39,A55
A60,A21
A39,A29
A16,A27
A48,A3
A40,A19
A16,A20
A2,A49
A15,A15
A24,A65
A67,A24
A7,A25
A47,A44
A14,A65
A96,A21
A32,A95
A66,A14
A16,A99
A33,A96
A72,A52
A16,A73
A4,A65
A50,A15
A22,A71
A16,A62
A27,A13
A68,A7
A27,A62
A39,A10
A63,A10
A68,A45
A39,A62
A56,A0
A60,A0
A8,A78
A16,A10
A29,A86
A75,A58
A16,A77
A63,A36
A37,A3
A24,A65
A91,A24
A19,A84
A80,A16
A37,A11
A86,A50
A27,A10
A14,A24
A16,A12
A37,A82
A84,A16
A16,A39
A99,A65
A51,A15
A29,A9
A29,A62
A27,A25
A68,A59
A87,A62
A26,A66
A30,A10
A68,A63
A39,A28
A9,A0
A20,A40
A36,A66
A16,A10
A29,A97
A85,A28
A16,A23
A63,A66
A37,A35
A84,A11
A55,A94
A45,A41
A18,A66
A37,A17
A30,A63
A27,A16
A61,A63
A67,A84
A78,A23
A25,A23
A16,A29
A91,A11
A6,A28
A7,A96
A29,A16
A71,A70
A68,A70
A34,A69
A0,A66
A30,A10
A66,A63
A80,A86
A31,A76
A8,A42
A62,A70
A79,A68
A29,A82
A69,A69
A16,A73
A8,A66
A37,A80
A47,A68
A28,A30
A34,A75
A54,A70
A2,A64
A83,A61
A99,A61
A56,A63
A84,A5
A55,A23
A79,A23
A16,A2
A40,A11
A8,A28
A7,A95
A16,A69
A83,A71
A39,A70
A67,A69
A26,A66
A74,A4
A92,A97
A82,A45
A52,A84
A86,A41
A39,A70
A16,A2
A19,A7
A70,A69
A12,A50
A36,A66
A39,A54
A49,A84
A84,A91
A23,A75
A15,A70
A26,A31
A35,A61
A85,A80
A36,A21
A78,A20
A97,A18
A44,A5
A63,A20
A85,A82
A67,A18
A50,A71
A16,A69
A57,A28
A39,A70
A0,A33
A27,A66
A71,A57
A92,A13
A57,A45
A58,A57
A57,A92
A39,A13
A41,A80
A17,A32
A8,A69
A16,A16
A57,A1
A99,A24
A68,A74
A40,A24
A55,A80
A92,A70
A26,A32
A71,A69
A79,A95
A75,A27
A50,A74
A25,A18
A21,A83
A36,A20
A47,A88
A67,A92
A85,A16
A16,A69
A84,A54
A42,A63
A1,A24
A44,A10
A71,A57
A62,A31
A33,A63
A24,A38
A57,A67
A39,A13
A30,A51
A32,A53
A70,A69
A16,A16
A93,A37
A69,A47
A30,A67
A76,A35
A93,A34
A65,A32
A1,A32
A69,A69
A20,A9
A5,A27
A42,A74
A24,A63
A19,A53
A42,A86
A85,A50
A27,A35
A52,A67
A20,A60
A8,A80
A2,A63
A84,A23
A8,A58
A4,A29
A56,A90
A91,A95
A77,A6
A40,A63
A32,A5
A29,A94
A19,A12
A36,A43
A21,A43
A0,A25
A37,A55
A60,A80
A11,A23
A8,A34
A77,A23
A41,A27
A69,A71
A81,A96
A34,A98
A60,A90
A31,A63
A60,A53
A25,A61
A61,A78
A42,A50
A31,A67
A29,A71
A8,A33
A23,A83
A15,A65
A8,A14
A18,A13
A56,A2
A51,A17
A62,A44
A53,A36
A10,A5
A36,A83
A52,A95
A0,A70
A22,A32
A30,A39
A26,A83
A60,A56
A46,A23
A66,A90
A50,A23
A41,A75
A48,A71
A26,A36
A99,A73
A60,A51
A56,A59
A62,A13
A15,A51
A90,A97
A26,A20
A31,A20
A29,A49
A97,A12
A2,A12
A51,A20
A8,A97
A51,A94
A44,A40
A37,A28
A59,A8
A59,A36
A39,A16
A12,A16
A9,A41
A12,A35
A33,A35
A78,A35
A26,A81
A60,A7
A20,A42
A20,A27
A33,A23
A38,A27
A38,A42
A26,A25
A94,A57
A18,A51
A56,A94
A52,A10
A38,A99
A81,A81
A57,A20
A75,A10
A89,A12
A54,A79
A27,A37
A49,A44
A21,A59
A49,A32
A28,A97
A75,A13
A82,A93
A73,A91
A35,A59
A12,A16
A6,A11
A7,A35
A80,A91
A85,A35
A85,A91
A91,A59
A50,A97
A31,A27
A45,A29
A38,A44
A38,A29
A28,A77
A35,A72
A54,A64
A95,A67
A69,A25
A23,A64
A32,A67
A57,A15
A42,A48
A48,A48
A33,A88
A11,A55
A66,A44
A99,A59
A49,A97
A99,A41
A63,A14
A89,A21
A20,A61
A35,A6
A15,A12
A66,A59
A60,A35
A10,A22
A44,A20
A15,A33
A2,A75
A71,A76
A10,A90
A20,A29
A38,A40
A70,A29
A83,A9
A9,A12
A20,A93
A60,A61
A81,A90
A44,A14
A63,A67
A1,A88
A58,A18
A20,A48
A20,A44
A45,A60
A7,A36
A99,A59
A68,A56
A8,A26
A44,A98
A36,A43
A20,A7
A74,A50
A15,A12
A21,A48
A32,A26
A20,A70
A44,A16
A6,A18
A87,A80
A55,A74
A20,A64
A22,A29
A15,A44
A75,A65
A36,A39
A81,A7
A16,A53
A60,A61
A31,A3
A80,A14
A47,A79
A25,A16
A58,A8
A13,A26
A20,A1
A23,A8
A70,A90
A85,A71
A80,A67
A86,A26
A88,A83
A88,A76
A20,A28
A66,A13
A90,A76
A69,A24
A94,A56
A66,A67
A44,A59
A23,A62
A94,A62
A69,A82
A20,A28
A91,A78
A94,A24
A78,A23
A36,A21
A90,A67
A36,A78
A58,A88
A36,A54
A33,A19
A23,A62
A33,A16
A86,A48
A20,A26
A20,A39
A89,A1
A60,A50
A9,A79
A49,A3
A81,A49
A16,A39
A60,A99
A85,A79
A10,A12
A1,A51
A35,A32
A84,A38
A1,A67
A19,A80
A23,A61
A32,A89
A16,A3
A28,A28
A16,A3
A49,A65
A49,A33
A28,A82
A16,A67
A10,A82
A60,A2
A59,A11
A37,A9
A23,A62
A33,A11
A62,A36
A6,A74
A25,A39
A38,A72
A67,A56
A11,A79
A14,A3
A67,A4
A92,A60
A10,A64
A14,A4
A52,A12
A22,A56
A47,A17
A79,A23
A13,A67
A79,A44
A39,A5
A16,A76
A16,A86
A38,A97
A19,A59
A65,A9
A54,A47
A5,A72
A90,A87
A10,A60
A10,A40
A38,A80
A76,A49
A13,A34
A51,A41
A43,A41
A61,A77
A25,A27
A38,A31
A67,A11
A2,A80
A77,A20
A96,A20
A2,A36
A10,A11
A14,A65
A21,A41
A84,A56
A99,A82
A52,A22
A4,A75
A79,A20
A67,A87
A16,A33
A26,A97
A5,A33
A70,A42
A30,A24
A48,A1
A62,A33
A94,A81
A10,A99
A73,A28
A38,A20
A57,A4
A13,A26
A80,A92
A87,A41
A35,A25
A40,A63
A48,A39
A4,A37
A2,A58
A40,A58
A22,A20
A22,A20
A10,A11
A35,A37
A82,A63
A19,A29
A36,A46
A43,A13
A97,A3
A50,A35
A71,A62
A3,A99
A50,A39
A29,A33
A39,A52
A40,A7
A55,A61
A61,A78
A97,A0
A86,A58
A61,A35
A0,A38
A98,A30
A82,A84
A89,A57
A60,A63
A84,A78
A67,A78
A67,A39
A31,A41
A73,A70
A53,A4
A1,A20
A22,A22
A42,A18
A53,A71
A93,A63
A91,A64
A67,A42
A59,A49
A15,A41
A31,A35
A31,A97
A50,A85
A84,A59
A42,A97
A48,A59
A97,A19
A38,A24
A50,A64
A38,A92
A93,A27
A61,A24
